filename,grouped_type,text
img_0000072.jpg,facture,"1/2
eDF Entreprises
Vos contacts Votre interlocuteur EOF 1324815848 Par courrier 1324815848 1RUE 1324815848 33070 BORDEALX CEDEX Par intemet e-mail dfentreprisessudesudoust21@edfr vwwN edfertreprises tr Par téléphone Dulundi au vendredi de Bn à 1an 0 811 333 786 1 amin Urgence Dépannage electricité Enedis
aLIAI NOM ENTREPRISE ADRESSE CP VILLE
Facture du 31/01/2017 no 00000000000 Montant Hors TVA Facture TTC
Electricite 383,39 € € 383,39
8 72 67 50 33 (service gratuit prx dappel) Vos informations client références Vos Compte de facturation: 00000000 Compte commercial 0-0000-000 Votre contrat Offre lectrioté Tarf Bieu pour clients non résidertiels Option Base 24KVA Nom du client SITE KBS 7885852557 Lieu de consommation Relérence acheminement 0000000000000 1 RUE 7885052557 332701 FLOIRAC
329.37 € 54.02 €
Montant TVA (payée sur les débits) Montant total à payer (TTC) à régler avant le 15/02/2017 Les prochaines étapes Prochain releve vers le 25/07/2017
A defaut de paiement ala dte prévue, le montant TTC du sera maoré de pénainés pour retard au tau annuel de 8.00 * et dune indemnite pour frais de recouvrement par facture de 40,00€. Prochaine facture vers le 01/04/2017 (sauf nsilatinn intervenue entre temps) Pour une facture plus juste. Tarall est permise 3 160V2017 au 22032017
Paiement par Prélevement automatique Vous serez préleve dunmontart de
383,39 € 15/02/2017
à partir du
sur le compte bancaite FR xx XXXXX xxXoXX 00020069001 x*
"
img_0001207.jpg,advertisement,"da a s * ds * te : : 1 a - . Clearly : . - raproduce - COUN OMeya *  I - * a an des E a Cerections 3 - lacsamnies Na - nonore fa delive Address des : I 1 : N earsleres by ordery! not e Notes reech moiled.) Any - 3 1 whae OLDER te proof STEPS: dote Prit of erder/o carvot lon : poor et - I e your OR - e misdireded and 2 Card# erder Please : violation oaer Oner Lucky à - constirute AGR fer e - - oods GOODS VIP - preni cert : e net FOLIOWINO 35583-s898 E E damoged, ordered asusuw 1 Notes 44 mgil, constautear CNotes weeka late, does THE SIRTHDATE. cLUS s80s MN SIONA ( I 1 a 00 for VEARS 2-4 irems may oc lov, Cesh VIP ona . 1 of recele 21 I kedan de AND Box oflers postage I : a mailing COMPLETE (Allow Puo Conal your e these DV WITHOUT erders recerd CAMEL P.O. waet costs NORWOOD, your  ITEMS, 1 le 55 M uy must  - SMOKERS  Oicen 1/31/96. Preef SIGNATURE anvelope ond thati . of E ackn : nandung TO BYT fincomplete moil CLUB order (Keep 1 and a manuacy 3 due VIP nis YOUR i 45 oider: - 6 by - Censumer  order epadded pad on PROCESSED dlepbla/ delivery. order 2 a Ponured a of RECEVED à GFCNOTESREOUIN CAMAEL : ahipping ! ba vaing oider. coss : for motion t wotedt RESTRICTED BE er ENSS da ou INCLUDET noE er YOUR inforn 1 pueu cempleted NOT Rv prch mn à MUST - peas sh ege 1 s de A - aximum OFFER Noles, all MUST your t2 de promo : ecome : : responsible RECEIVE ou ou I - S - - 2 ubsv ORDER Nor $ a Allow N ST 81612 ganicaions  - 9 5 : a ee 3716 a à 5 1 sehalld. 398 d0 AVEDISIAN SATRAT - - 2 mss ndividvel; RAI - - 9 . d . pF 4 e - M sm a Me E a RAC PO - - edde . Limit : -
1/31796.
51830 2 9092
"
img_0001334.jpg,advertisement,"TOREMOVE YOUR NAME FRCM OUR MAMIMG UST SEND YOUR MALLING LABEL TO MAUINGUSI, PO B0X345 WINSION SALEM. NC27102-0345 OR CALL 0091 665-6381
#BYNCXXT +36670700780524394 ID-386707007 Michael Peierson PO Box 629 Decatur. IL 62525-1806 - . -
""AUTO"" 3-DIGIT 625 0014-011-00 0228108 luullullwlal
C
805243
MAILING RESTRICTED TO SMOKERS21 YEARSOR OLOER
"
img_0000073.jpg,id_pieces,"REPUBLIQUE R FRANÇAISE CARTE NATIONALE DADENTITE IDENTITY CARD
FR
NOM MSumame - MARTIN.
Prénoms Given nameso
Maëlyss Gaelle, Marie
SEXEL Sex NATIONALITÉ / Nationality
DATE DE NAISS. Date ofbirth 13 071990
-
FRA
LIEUDE NAISSANCE 1 Place of birth
A
PARIS
NOM D'USAGE Alternate name NOM DUSAGE No DU DOCUMENT/Dpuimen No. X4RTBPFW4
DATE D'EXPIR.P Expiry date 11 02 2030
M 1/ - PMA 2
384213
"
img_0000074.jpg,id_pieces,"REPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITE - IDENTITY CARD
FR:
WON /Sumame CHEVALLIER Prénoms/Given names Gisèle, Audrey
:
SEXE /Sex NATIOMALITE/Natonan DATE DE NAISS. ajear ofbirth
F
FRA LIEU DE NAISSANCE /: Place of birth BORDEAUX NOMDUSAGE/ANenat name vve. DUBOIS No DUI DOCUMENT/ DocumentNo T7X62TZ79
01 04 1995
DATED'EXPIR Expiry date 27 01 2031
Jignatuve 240220
RECETTE
"
img_0000075.jpg,id_pieces,"- m S Nationalité Française
- - - - RA ÇA
Q - - n DIDENTITE N:
- ÉPUBLI CARTE NATIONALE
940992310285
BC Non : BERTHIER
CORINNE
Prénony:
12. 1965
3 Scxo : a:
NE() le : 06
PARIS 1ER-€75) e 1M70 Sigmalun a B atot: . - are
-
àE RABERTHIERS
9409923102854CORIMNE<<<<<<6512068F4
"
img_0000076.jpg,id_pieces,"REPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITE / /IDENTITY CARD
FR
aweuns/wON
CHEVALLEE
Prenoms/Given names
Gisele, Audrey
SEXE /Sex euopen13LITVNOLLVN DATE DE NAISS/Date ofbirth
E
FRA
01 04 1995
LIEU DE NAISSANCE / Place ofbirth BORDEAUX NOM DUSAGE/Alemate name vve. DUBOIS
No DU DOCUMENIT/ DocumentNo 17X621279
MN3/8I4X3031VC date 27 012031
Jignatuye
240220
RECETTE
"
img_0000077.jpg,id_pieces,"- : a - - - - - - - - - - - -
-
- - -
CARTE NATIONALE D'IDENTITE No;
880592310285
Nationalité Française
BC Nom : BERTHIER
Prénom(s): CORINNE
Sexe : F
Né(e) le: 06.12. 1965
à: PARIS 1ER (75)
Taille : 1M70
Signature du titulaire: -
- - - - a - - - -
C6LbR
ah u
REÇIMEN
"
img_0000078.jpg,id_pieces,"MINISTÈRE DE L'INTERIEUR Liberté Egalité Fraternité
FACE AVANT DE LA CARTE
RÉPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITE IDENTITY CARD
FR
NOM Sum MARTIN Gien name Maëlys Gaëlle, Marie FRA LIEUDE NAISSANCE Place ofbith PARIS NOMDUSAGE Aiternaten NOM D'USAGE N""DUDOCUMENT X4RTBPFW4 gnatuite
SEXE/ Sex NATIONAITEIDNSOa) DATEDE ENAISS Datepfoirt
13 071990 DATED'EXPIR Expin date LL 02 2030 384213
FACE ARRIÈRE DE LA CARTE
TAILLE Height DATEDE DELIVRANCE Date ofissue 1.68 m 12 02 2020 ADRESSE Address 44 rue DESIRE SAINT CLEMENT RESIDENCE DU PLEIN AIR BAT 4 33000 BORDEAUX FRANCE
a RÉPUBLIQUE FRANÇAISE - 97M308107AVaSs >V8:6LL200938512006
VA >3I8VW>3113V9>SA1EVW)>NILS -
Agence nationale des titres sécurisés
IN GROUPE
"
img_0000079.jpg,id_pieces,"FRANÇAISE
RÉPUBLIQUE
FR
CARTE NATIONALE D'IDENTITÉ /IDENTITY CARD
NOM /Sumame MARTIN Prénoms Gien names Maëlys Gaëlle, Marie
SEXE Sex NATIONALITEINEOND DATEDENAISS Dale of oirth
- FRA LIEU DENAISSANCE/PaeA ofbith PARIS NOM D'USAGE Allernate name NOM D'USAGE N DUDOCUMENT/DOe menfNo.
13 071990
DATEDEXPIR Expiy date
X4RTBPFW4 11 02 2030
Gnatulite
384213 a
"
img_0000080.jpg,id_pieces,"FRANÇAISE
n
RÉPUBLIQUE
CARTE NATIONALE R'IDENTITÉ ALIIN3GI/ CARD
Bueuns/VON MARTIN
- L PEC MEN
Prénoms/ Given names
Maëlis - Gaëlle, Marie
-
SEXE /Sex NATIONALITE. - Nationaity - LIEU DE NAISSANCE / Place of birth NOM D'USAGE IAllemate name usage NOM D'USAGE .N DU DOCUMENTI DocumentNo 5380Z9AE9
DATE DE NAISS1 Date ofbirth 13 07 1990
F
FRA
PARIS
DATE DEXPIR/Expiry date LL 02 2030
804465
Jignature
"
img_0000081.jpg,id_pieces,"R -
=
-
CARTE - NATIONALE D'IDENTITE
940992310285
ON
Nationalité Française
BERTHIER
BC Nom:
CORINNE
Prénom(s):
F Sexe: à: 1M70 Taille Signature du titulaire :
1965
06.12.
Néfele
PARIS 1ER (75)
a - - - CIM
- 6 . -
- - - - RABE RIHIFR .
A - - - - - a
- - - à a - - - A > - - - A > - - - a - - - A - . - a - . - - - - - - - à - - -
9409923102854CORINNE 738902LS9>>>>>>>5
"
img_0000082.jpg,id_pieces,"- a
1 A AMCANSE - - - . 1
REPUBLIOUS - a - : - - . -
0 AY . - 4 - a -
MARTV
Pvenomsi Given nn Maelis - Gaeue.
Marte
CAILSAS 1ow 1 -
TAATIOASALITE Nationaly DATE A 07 1999
ISex SEXE ERA E DEMAIBSANCE - Place of birth LIEU P ARIS
ADESGET
name
MGMKCURAGRIANe D'USAGE OATEDEXPARI Expiry date
usage MOM DocumentNo No DUDOCUMENTI HY DE2AREA
3 2030 - - 4 K2 026
- 0
natuce
"
img_0000083.jpg,id_pieces,"A - / - - - Nationalite Française
a /
- - - -
, - - - - - - -
( - - a a
. D'IDENTITE OLE - DA Nom:
012345678987 DURAND
NATIONALE
CARTE
HENRI nNa
ANTOINE
Prénomls)
1960 01.01. Nélele: Sexe -n W SL - ) PARIS a  1,80m Taille Signature titulaire du
%
a 4 <75000 - -
A - - N
DERADURAND IVL9SVEZD>>TNNd>>ANIOIOINKL868L9SVECLO
"
img_0000084.jpg,id_pieces,"REPUBLIQUE F - - RAN - > ISE
CARTE NATIONALE DIDENTITE N 171168252468
Nationalité Française
R Nom - a E
Prénomb: JEAN BAPTISTE DOMINIQUE JEAN-PAUL Sexe M : COLMAR aille 85n Signature du titulaire
Néje) le : 19. 04 1995
IDFRABE - - - :
7056>31SIIdVB>NV3T2897252891121
198
-
"
img_0000086.jpg,id_pieces,"R - E - a - UBL - - - - - -
- - .
- -
6 < - - - - A - -
CARTE NATIONALE DIDENTITE N: 582019266066
Nationalité Française
39
Nom t BERTHIER
CORINNE
Prénompg:
. - Sexe - - - PARIS - 1ER (75) 045 - Tailie Signature du Ditulaire
a 06.12 1965
Nélele
- - - - - CIM
- - - - - - - - - - -
IDF RABERTHIER - -
- . . -
3NNI8037582012266076 - V - V <<<6512068F4 -
La carte d identité .
.
présentation et démarches
"
img_0000087.jpg,id_pieces,"- - -
R E - a
a -
-
D'IDENTITE
58201E269088
CARTE NATIONALE
ON Nom :
Nationalité Française
BERTHIER
BC
CORINNE
Prénom(s):
06.12.1965
: F Sexe à: 1M70 Taille : Signature du titulaire .
Né(e) le:
PARIS 1ER (75)
- G
- - -
CIMEN
DF RABERTHIERS - - - - > -
V - A - - - - A - M - a - - - - - - - - - - - - - a -
- a - - a - - . a
938902199>>>>>>3NNI8038582015269088
"
img_0000088.jpg,id_pieces,"A a a - - - - - - a - - -
- - -
<
CARTE NATIONALE D'IDENTITE ON
130375300815
Nationalité
Française
AP
Nom: ALOIS
PAUL
Prénom(s):
Sexe M
Né(e) le: 21.01.1980
à: PARIS 75) Taille * 1,75m Signature du titulaire:
a - - - - - - - - - - - V V - - V - V - A - - - - > - - - - - - - - - - - a - - - - - à - C - - - - -  - - - A - - - -
- - / -
V V
IDFRAALOIS A
WOL2LO082>>>>>>>>10Vd261800994205
"
img_0000089.jpg,id_pieces,"REPUBLIQUE N FRANÇAISE CARTE NATIONALE D'IDENTITE /IDENTITY.CARD
FR
WON- /Sumame MARTIN:
Prénoms / Given names
Maëlys . Gaëlle, Marie
SEXE / Sex NATIONALITÉ Nationality DATE DE NAISS.Date of birth
FRA
13 071990
LIEUDET NAISSANCE / Place of birth
PARIS
NOM D'USAGE 1Altemate name NOM D'USAGE N DU DOCUMENT/Ooinent No. X4RTBPFW4
DATE D'EXPIR./Expisy date LL 02 2030
iGnd - a thfa
384213
"
img_0000090.jpg,id_pieces,"- - a - a - - C - - - de - - - - - - - - - a L -
- - - < Z a -
- - - - - - - - -
CAKIE NATONALE DIDENTITE .N - 01234567898
Nationalne Francanse
w
Nom : avs0g
IOIRK:R4 PAUL, KKI
See - x
Nees a - 01.01.1960
e PARIS > 75 > 4 1 1,eD sgnatune a M
y
>>CNVDGNG - - - - - - - - -
- - - - - -
- - - - - - - <75000
IVL99PE2>AVd>>3NIOLNHL868L99PE210
"
img_0000091.jpg,id_pieces,"&
UE EPUBLIO NATIONALE DIDENTITÉ No SE Nom :
- - - FRA N - CAISE
Nationalité Française
Prénom(s): EMMANUELLE BRIGITTE ELISABETH
Sexe : F - THIONVILLE (57 alle : 1B0m Signature du'tfaire
Né(e) le : 29 08 1973
IDFRASI
010557700408 166280E288>>31130NYWW3SE
"
img_0000092.jpg,id_pieces,"1 d A -
Fiancaise ÇAISE Nationatise
- - a - E LI o - a - * - d : DIDENTITE E d CARTE
JANINE
1967 08.06 les Nelel
NATIONALE CC Nom Non a6esnp CHANTAL
Prénomb
E Sexe 1 - SAUMUR 63n  Taille - Signature titulaire - à
- <<<<<
<<<<<<<<<<<<<<491003
- - - - - - - -
1491006585CHANTALGJAMINAEDARNNT
"
img_0000093.jpg,id_pieces,"REPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITE / - IDENTITY CARD
FR
aueuns/wON MARTIN
SPECIMEN
Prénoms/Given names
Maelis I Gaelle, Marie
SEXE /Sex NATIONALITE/Natonar DATE DE NAISS Date ofbirth
F
FRA
13 071990
LIEU DE NAISSANCE / Place of birth
PARIS
NOM D'USAGE Altemate name usage NOM D'USAGE No DU DOCUMENT/ DocumentNo. D2H6862M2
DATE DEXPIR/Expiny dafe LL 02 2030
Jignatuye
546497
"
img_0000094.jpg,id_pieces,": FRANÇAISE FR CARD NATIONALE D'IDENTITÉ / IDENTITY NOM Surarhe MARTIN
RÉPUBLIQUE CARTE
Prenoms Genn Gaëlle, names Marie Maëlys
DATEDE NNSS I
SEXE/ Sex NATIONAUITEIDNEON 13 071990  aooe FRA Place o bith UEUDENAISSANCE/ PARIS Abernatename NOMDUSAGE7 NOM D'USAGE NPOUDOCUMENTIDd ant No X4RTBPFW4 ugnatute
DATEDEXR - 11 02 205
384213
"
img_0000095.jpg,id_pieces,"- - -
- A - Nationalité
A - R
- . - - - - I - -
Française
- - - a L
- - - a - R CARTE
98765235012
DIDENTITÉ No:
NATIONALE
MARTIN Nom : d'usage: Nom Prénom(s) :
MARTIN CHARLES,
PIERRE
JEAN,
01.03.1975
Né(e) le:
Sexe : W a
PARIS (75) Taille :1,70M - - Signature du titulaire:
9EZ99>>)))>>27229>>>>>7>>>>9NILSVWVB0I
EWLI98699>NV3C>)5378VHDV969798V8V8799E20
"
img_0000096.jpg,id_pieces,"- - - -
CARTE
-
NATIONALE
D'IDENTITÉ DA
a A
No: Nom .
2
- a - -
012345678987
DURAND
Nationalité
Française
Prénom(s);:
ANTOINE
PAUL
Sexe : M à: PARIS Taille: 1,80m Signature du titulaire:
HENRI
( 75 ) Né(e) le:
01.01.1960
65 5 -
- - A - - - - - -
DERADURAND
-
01234567898987ANTOINE
<<DATT - -
n/
"
img_0000097.jpg,id_pieces,"R
CARTE NATIONALE D'IDENTITE No: 98765235012
Nationalité Française
Nom : MARTIN
Nom d'usage: MARTIN
Prénom(s) : CHARLES, JEAN, PIERRE
Sexe: M
Né(e) le: 01.03.1975
à: PARIS (75) Taille :1,70 M Signature
du titulaire.
Va --
"
img_0000098.jpg,id_pieces,"- -
- - Y - -
La Sema ine
-
CARTE NATIONALE D'IDENTITE No: 09
Nationalité Française
BS Nom :
Prénom(s):
1 Sexe M
Né(e)le: 6003
69m
Taille : Signature dutitulaire :
A - - - A V - a >>>> - A - A - - - A - A - < - a A . V - - - - -
- - - PECI -
- - M E N
<<<<<
"
img_0000099.jpg,id_pieces,"BELGIQUE CARTE 3111N30L.0 Nom / Name Specimen
BELGIE
BELGIEN
WNI9738 IDENTITY CARD
IDENTITETSKAART PERSONALALAUSWEIS
Prénoms /Given names Specimen
Sexe/ Sex F/F
Nationalité - Nationality BEL
Date de naissance Date of birth 01 01 1994
N Registre national/ National Register .N
00.01.01-125.45 N"" Carte /Card N"" 506-4529177-14
Expire le / Expires uo 01 10 2027
-
: - ecimen
"
img_0000100.jpg,id_pieces,"REPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITE AIIIN3GI/ CARD
FR
NOM/Sumame MARTIN
SPECIMEN
Prénoms/Given names
Maelis S-Gaëlle, Marie
SEXE /Sex NATIONALITE/Natbnan DATE DE NAISS /Date ofbith
F
FRA
13 07 1990
LIEU DE NAISSANCE / Place of birth
PARIS
NOM D'USAGE /Altemate name usage NOM D'USAGE No DU DOCUMENTI Document tNo D2H6862M2
DATE DEXPIR/Expiry date LL 02 2030
Jiguature
546497
"
img_0000103.jpg,id_pieces,"TARLLE/Hegne 1,68 m
DATE DE DELIVRANCE 7Dero d save 12 02 2020
ADRESSE / Addess
44 rue DESIRE SAINT - CLEMENT RESIDENCE DUPLEINAIR BAT4
- - --
33000 BORDEAUX FRANCE
R - ÉPUBLIQUE FRANÇAISE
IDFRAX4 RTBPFW46KK A - A - A : A - A - - V A V - -
>>>>V8:6LLz00938512006 A - : . A . V V - a A
-
>>318VW>3113V9>SA15YW>>NIISVW
"
img_0000106.jpg,id_pieces,"1 - -n - A - - 1,68 E - 39 2020 S -
RÉPUBLIQUE FRANÇAISE CARTE NATIONALE ODENTITE - OENTITY CANO
- sn MARTIN
as fu aa pAns CLMENT ONBGISES 3 - A AT - - OA -
I - -
Maelys Gaelle, Marie
- - -E I BAE à - 1 à
- - FRA s MACE - $ny4
SL 066140
PURSGVE : -
MEVA - : NOM D'USAGE - -
a - V - = 02 2030
- DFRAX4RTBPFW465
X4RTBPFW4
2007138F3002119FFRA<< - -
sse
384213
>>>3I8VW>3713V9>SA13VW>>NIISVW
"
img_0000107.jpg,id_pieces,"à a - a - - - - Y - - - - - - - - - - - - - -
F :
- - A
CARTE NATIONAIF D'IDENTITE ON 170,
Nationalité Française
A7
Nom : T
Prénom(s): A
Sexe : F à: AURORA Tailles 0 -- 95m Signature du Ttulaire
Né(e) le : 09.06
IDFRA
A - - - a - A A A V - - A - A - A - A - - à - - - a - - - A > : - A - A V - V <75N001 -
17
77FO
"
img_0000108.jpg,id_pieces,"- : 00118
x ANÇAISE
CANT MTONNEPINTEN * cesEES4S
-
1
- : MARTEN
I ! - RARTIN
---0MALE5, 'wac PEFRRE -
Se - *
hnde) l a1.03.1975
- PARIS (s4) Mle à, 1t a saine
>NINVVaO -
- - - - à
EWTE9869595>NV30>>531VO98P8PS9EC6
"
img_0000109.jpg,id_pieces,"DOCUMENTO,NACIONACIONALDEIDENTIDAD
ESPANA - -
eRSo0ovve
APELLIDOS ESPANOLA ESPANOLA NOMBRE SEXO F
-
: P ES
CARMEN NACIONALIDAD
ESP oE NACIMIENTO FECHA 01 01 1980 N SOPORT BAA000589
5 01011
VALIDEZ 01 01 2025
987654
866666666
DNI
"
img_0000110.jpg,id_pieces,"a KONNKRIJKI DER NEDERLANDEN
ooCAr or - TA - - -
Oe DESAA C 0o0
n A
SPECI2014
- De Bruijn
Willeke Liselonte
- - - - V/F
Naderiandse
10 MAAVMAR 1965 I - - - - - I 60 VN/VV 2014 - - : I - -
09 MAA/MAR 2024
SL de
- - N3IDSds
C - - :0
"
img_0000111.jpg,id_pieces,"CARTE RÉPUBLIQUE NATIONALE
D'IDENTITÉ FRANÇAISE /IDENTITY CARD
ENOM Surame MARTIN: Prénoms /Gien names Maëlys - Gaëlle, SEXE 1Sex A
FR
Marie
- FRA NATIONALITÉ /Nafionally DATEDE PARIS LIEUDENAISSANCE /Place afbith T NOM NOMI DUSAGEI iAternate name D'USAGE NEDUPOCLNENE/ONN - No X4RTBPFW4
73 071990 NAISS y Dale oibirth
77 DATE D'EXPIR. 02 2030 Expiry date - 384213
natuife
"
img_0000113.jpg,id_pieces,"FACE ARRIERE DE LA CARTE
REPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITE /IDENTITY CARD WON Sumanie MARTIN - Gher na Maèlys- Gaëlle, Marie
FR
TARLLEI MH DATE DB DELIVRANCE Dat
12 02 2020
1,68 m ADRESSE Acidress
VINC NOM MA
NATIONALITE GcepeN DATEDE NAISS. Da 13 071990
44 rue DESIRE SAINT CLEMENT
FRA EUDENAISSANCE Place dfoih PARIS NOMDUSAGE Alernate NOM D'USAGE DL DOCUMENT
AIR BAT 4
TARLE Hwign DATE DE DELIVRANCE De ofaave 68 E 12 02 2020 ADRESSE Addess 44 rue DESIRE SAINT CLEMENT RESIDENCE DU PLEIN AIR BAT 33000 BORDEAUX FRANCE
Prénom Maël
DATEDEXPIR Eapiny date
X4RTBPFW4 11 02 2030
iGatuite
384213
SEXE o E
UEU FANVSSIVNSG ace a oh PARIS NOM DUSAGE Anemate name NOM DUSAGE NOUDOCUMENT Document No X4RTBPEWA
- -s R ÉPUBLIQUI N A - 97M3d8187XV8301 >Vd:6bhLL200538512006
Haxsoava Epiry - 11 02 2030
>>318VW>3713V9>SA73VW>>NIISVW -
nn oro00s
FRAI
gatute
384213
13V9SATEVW>>NILSVW
"
img_0000115.jpg,id_pieces,"- - - - - - - - a - a * à CESSOLE - - 87 se - I 1- - a 9 2011 a - - - - -rs S - A - - I - A - a 1 0 a - - - e - a - L - 4 - - - 00 - à - - - - NICE  o - . I - - . - - - A * MA * A - 1 sidai t € - - - 3 - - - - 4 - - 4 a à - - 0 06202 ID 0804
85 BD DE
CESSOLE
- MARITIMES as -
"
img_0000116.jpg,id_pieces,"RÉPUBLIQUE FRANÇAISE FR CARTE NATIONALE D'IDENTITÉ /IDENTITYCARD Sume a MARTIN Maelys Gaélle, Marie TE FRA 13 071990 ISSANCE PARIS NOM D'USAGE PAE22030 X4RTBPFW4 Squature 384213
1,68 E DATED2D2020 ADRESSE Addre 44 rue DESIRÉ SAINT CLEMENT RESIDE ENCE DU PLEIN AIR BA1 33000 BORDEAUX FRANCI
1 R A  D E UuO - - N M 00 U - a MA RTIN <<MA ELYSKGAELLE<MARI
"
img_0000117.jpg,id_pieces,"-
- ( - I
( - =
- - -
CARTE NATIONALE D'IDENTITE ON 582012269088
Nationalité Française
BC
Nom : - BERIHSER
CORINNE
Prénom(s):
F Sexe : à:
06.12.1965
Né(e) le:
PARIS 1ER (75)
1M70 Taille: Signature titulaire : du
-
* - A -
- - -
CIMEN
- AIHI8-8V8 - - a - A - a - A - - - - - - - à - - - - A - - a A - - - A -
"
img_0000119.jpg,id_pieces,"X - - - -
- - - - - - d I - -
- - - - - -
- - A
- - - .
CARTE NATIONALE DIDENTITE N's 04429830345:
Nationalité Française
Nom DUPONT
Prénom(s): CHARLES, PISRRE
Sexe: M
Né(e) le - . 25/06/1972
PARIS 1ER SL) ael 1,75 Signature dutitulaire
DERADUPONY'S - - - - - - - - - - - - - -
- <<<<<913040 -
BALSZLOOT00asId>>S3VHD8L9999E16207
"
img_0000120.jpg,id_pieces,"u - a - -
- - 0 d - DIDENTITE N:
- - - - - R - > I - - - -
UBL
Z 0 > - - - - - - -
- -
CARTE NATIONALE
-
Nationalité Française
PN
Nom : ME
Prénomis) NOEL, PATRICK, MARCEL
Seses R a 04
Néle) le : 23.10.1990
67r.
- - 0949
S - E71DUEUUPENVEL
"
img_0000121.jpg,id_pieces,"REPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITÉ IDENTITYCARD
-NOM Sumame MARTIN Prénoms / Given names
Maëlys -S Gaëlle, Marie
SEXE - Sex NATIONALITE Nationality DATEDE NAISSDate of Oirth
E
FRA LIEUDE NAISSANCE / Place of birth PARIS NOM D'USAGE / Altemate name NOM D'USAGE N' DU DOCUMENT/Douiet No. X4RTBPFW4
13 071990
DATE D'EXPIR /Expiry date 11 02 2030
- - A tufe
384213
"
img_0000123.jpg,id_pieces,"a - E - - d - - - BLIQU - - - -
- - > - - l - < - ,
- a
CARTE NATIONALE DIDENTITE N-: : 7700773MI0777
Nationalité Française
MJ Nions 1 NOSDV
Prénom MICHAEL, Hdsor
Sese 1 M
Néje) 896TI8062
à: GARY, VNVIGNI - (99)
Taille :
- - 78m
Signature du titulaire 1
- - 4 -
NOSVIvaa A - - - à : - < - -
LOROD<<MI CHAEL <<JOSEPH <7711019M6
"
img_0000124.jpg,id_pieces,"FRANCE
LA NOUVELLE CARTE D'IDENTITE
Plus petite, inviolable et infalsifiable, la nouvelle <<carte d'identité numérique> a été présentée le 16 mars 2021. Lancée d'abord dans l'Oise puis dans quelques départements, elle est proposée
dans toute la France à partir du 2 août 2021.
CEV (cachet électronique visible) Signature électronique sécurisée permettant d'authentifie. le document. Puce électronique
Validité 10 ans.
Image changeante avec date de fin de validité surimprimée
contenant les données biométriques du titulaire (photo, empreintes digitales... + les données de la carte*
TARLEZ Heighe DATE DE DELIVRANCE Daa a ae 1,68 E 12 022020 ADRESSE Astress 44 rue OESIRE SAINT CLEMENT RESIDENCE Du PLEIN AIR BAT 4 33000 BORDEAUX FRANCE
RÉPUBLIQUE FRANÇAISE CARTE NATIONALE DIDENTITE / IDENTITY CARD
FR
NOM Sumanhe MARTIN  Given names Mays Gaèlle, Marie FKA LEUOE AISSANCE Plece ofbith PAR NOW USAGE Aernatename OM D'USAGE Du DOCUMENT a No atuité 8,5 cm
R ÉPUBLIQUE FRAN CA SE FRAX4RTBPFW45 07138F3002119FRAK
S/3X39 NATIONALITE Nfonalty DATE DE NAISS, DaN it
13 071990 DATE DEXPR Expiry dale 384213 a
RTINK<MAELYSKGAELLEMARIEK A
X4RTBPFW4 11 02 2030
2 adresses
peuvent être indiquées.
Fond sécurisé se poursuivant sur les bords transparents numéro de
Dispositif holographique afin de protéger la photo. Même format qu'une carte bancaire.
Et aussi
À terme, elle permettra de réaliser des démarches administratives en ligne sans avoir besoin de se rendre en mairie ou dans un commissarial par exemple.
*nom, prénoms, date et lieu de naissance, sexe, taille, nationalité adresse, date de délivrance de la carte, date de fin de validité,
V VISACTU
la carte, photographie numérisée;
numérisées deux de doigts.
Source ministère
empreintes digitales
de l'Intérieur, médias
"
img_0000125.jpg,id_pieces,"- - -
- a - (1 1 a
NationalitéFrangaise
N9 a 012345678987
D'IDENTITE
CARTE NATIONALE
DURAND
DA Nom:
HENRI PAUL,
ANTOINE
Prénomls)
01.01. 1960
Nélele:
Sexe - W a: PARIS  1,80m Taille
- CL
AA /S
Signature du titulaire
- / V <<75000
ATTA41234567A1
"
img_0000127.jpg,id_pieces,"MINISTÈRE DE L'INTERIEUR Lihenti Apalité Fhatrrain
FACE AVANT DE LA CARTE
RÉPUBLIQUE FRANÇAISE CARTE NATIONALE D'IDENTITE /IDENTITY CARD
FR
NOM Sumane MARTIN Gien - Maelys Gaëlle, Marie FRA VEVDENAISSANOE Pace don PARIS NOMDUSAGE Anente à - NOM DUSAGE NFDUDOCUMENT X4RTBPFW4 natuté
SEXE Sr NATIONAUITE I DATEDE NASS Da oroin
13 071990 DATEDEXPR Ee dt 11 02 2030 384213
FACE ARRIERE DE 5 CARTE
TALLE Mgr DATE DE DELMRANCE Dan afaae 1,68 E 12 02 2020 ADRESSE Astess 44 rue DESIRE SAINT CLEMENT RESIDENCE DU PLEIN AIR BAT 4 33000 BORDEAUX FRANCE
95 - : PU JBLIQUE : ANCAI - FRAX4RTBPFW46K 9007158F5002119FRA<<
>3I8VW>3113V9SA13VW>>NIISVW
Agence nationale des titres sécurisés
IN nonuer
"
